GSM4556686,GSM4556687,GSM4556688,GSM4556689,GSM4556690,GSM4556691,GSM4556692,GSM4556693,GSM4556694,GSM4556695,GSM4556696,GSM4556697,GSM4556698,GSM4556699,GSM4556700,GSM4556701,GSM4556702,GSM4556703,GSM4556704,GSM4556705,GSM4556706,GSM4556707,GSM4556708,GSM4556709,GSM4556710,GSM4556711,GSM4556712,GSM4556713,GSM4556714,GSM4556715,GSM4556716,GSM4556717,GSM4556718,GSM4556719,GSM4556720,GSM4556721,GSM4556722,GSM4556723,GSM4556724,GSM4556725,GSM4556726,GSM4556727,GSM4556728,GSM4556729,GSM4556730,GSM4556731,GSM4556732,GSM4556733,GSM4556734,GSM4556735,GSM4556736,GSM4556737,GSM4556738,GSM4556739,GSM4556740,GSM4556741,GSM4556742,GSM4556743,GSM4556744,GSM4556745,GSM4556746,GSM4556747,GSM4556748,GSM4556749,GSM4556750,GSM4556751,GSM4556752,GSM4556753,GSM4556754,GSM4556755,GSM4556756,GSM4556757,GSM4556758,GSM4556759,GSM4556760,GSM4556761,GSM4556762,GSM4556763,GSM4556764,GSM4556765,GSM4556766,GSM4556767,GSM4556768,GSM4556769,GSM4556770,GSM4556771,GSM4556772,GSM4556773,GSM4556774,GSM4556775,GSM4556776,GSM4556777,GSM4556778,GSM4556779,GSM4556780,GSM4556781,GSM4556782,GSM4556783,GSM4556784,GSM4556785,GSM4556786,GSM4556787,GSM4556788,GSM4556789,GSM4556790,GSM4556791,GSM4556792,GSM4556793,GSM4556794,GSM4556795,GSM4556796,GSM4556797,GSM4556798,GSM4556799
2.19869142,0.18340172,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,7.64908719,2.14101389,1.73481339,2.2728326,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,0.27977275,2.04924404,2.36232675,1.35763977,1.73219235,2.51956941,0.46602852,1.63816382,3.1910114,1.15608481,1.07724755,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,4.14944314,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.72381924,1.0798463,3.20010399,1.66004492,2.38264923,1.73864056,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,3.58264624,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,4.64772285,2.2987779,0.17514552,0.81717708,-0.13242398,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,3.08576032,2.49150316,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,1.33887034,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,3.13024611,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,2.3372418,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,1.69700258,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,1.35615006,2.64574637,1.63135174,1.99321065,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,3.76316835,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,3.3572253,3.1910114,1.15608481,0.21326257,1.73892723,2.59829978,2.96047279,3.95602058,2.62161536,1.76017197,2.19169097,2.6199204,1.98055771,2.86093742,2.65886918,6.014361,2.9145231,3.6838774,2.963467,3.66408153,2.30081917,4.26104015,4.04575317,3.30547876,5.19757718,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,2.04932016,3.01782353,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,3.63654917,1.7098947,4.04277021,4.63769959,2.2987779,0.17514552,0.81717708,0.71520507,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,2.47838449,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,0.44967797,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,2.14231369,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,5.37690992,2.9145231,3.6838774,2.963467,3.66408153,3.02313198,3.34167229,3.31835077,3.33158942,5.50360261,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.78978949,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,4.16681578,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.82205851,1.45469011,2.25021007,3.2628723
2.19869142,1.97288738,2.64574637,1.63135174,2.34335406,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.64569807,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.85663977,0.46602852,1.63816382,3.1910114,1.15608481,0.48860768,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,3.80945223,5.74512557,2.9145231,3.6838774,2.963467,3.66408153,2.84831601,3.701752,3.60655692,3.15931758,5.63238874,1.0798463,3.20010399,2.26244557,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,2.41699047,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,4.71477095,2.2987779,0.17514552,0.81717708,-0.05455507,-0.215263,1.46429538,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.69563427,3.45778744,2.03723878,2.25021007,3.2628723
2.19869142,3.33420325,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,4.53250028,3.32919406,3.96405278,2.89459508,3.89974076,2.11454365,2.16095751,2.44842334,0.26660627,1.87070892,0.37031187,4.48736517,2.85931826,1.73481339,2.07874135,3.60042942,2.47765157,1.53128268,4.3659642,-0.26421249,1.62448908,1.56538795,2.75392988,3.3273144,4.01649267,3.23659304,1.18985418,2.44914958,3.21314559,3.17856777,5.10366297,3.38231514,1.3431025,0.46602852,2.47825796,3.1910114,1.15608481,1.53644289,1.97264013,2.80674494,4.76877206,4.67096348,2.62161536,1.76017197,4.40139539,3.51018915,4.46778476,4.60753265,4.62686069,6.4801773,3.7756822,3.6838774,4.98574125,4.45024031,4.11488806,5.81954905,5.6457894,4.40668445,6.5543347,3.02166398,3.20010399,4.66528115,4.39338914,6.01291808,3.09199786,4.4775301,2.87969314,4.64203795,4.63347979,3.00834035,2.00522267,2.57850476,0.58079443,2.99968685,4.26881559,1.06692166,3.1576411,1.54167921,0.69450096,0.78545963,2.17748292,3.85065279,1.42197006,1.74922411,2.49633046,2.61621105,4.04277021,3.98119208,2.2987779,1.22006222,2.16811552,1.16001063,2.54612852,2.17839556,0.83843822,1.27383483,3.31480843,0.51760631,1.60586887,2.95846732,2.14762011,4.26840164,3.66415751,3.15172922,3.80922988,4.48923469,3.2628723
2.1986914,2.6377219,2.6457464,2.2471946,0.9792411,3.0718604,2.358587,2.8743628,3.3291941,3.9640528,1.9979085,1.9939649,2.6994158,3.0113087,2.7476869,2.6567167,1.3359351,0.3703119,3.8623087,2.1410139,1.7348134,2.644477,2.6717974,2.4776516,2.2187535,4.3659642,2.12169,1.6244891,2.080841,2.6051625,1.7314231,4.0164927,2.7318584,3.2916791,2.7984157,2.2750238,2.3623267,2.3971196,3.4158066,2.7459971,2.4063532,2.0434442,3.1910114,1.1560848,2.2148155,2.6671409,3.1119713,4.8098118,4.7082304,2.6216154,1.760172,3.0719306,4.7164616,2.1251099,2.8609374,3.3720945,6.8245446,2.9145231,3.6838774,2.963467,3.6640815,4.7994333,5.6966587,4.9279821,4.6697374,7.5111919,2.4392721,3.200104,3.7198806,3.3111657,3.4168858,2.1962785,3.7431287,2.4503019,2.5545772,4.6334798,3.0083403,2.4880045,2.5785048,2.8882861,2.9996868,5.1132173,2.1424818,2.1741843,2.7437199,2.2513162,2.4817766,3.0416711,2.8045194,2.0156489,1.7492241,2.4963305,1.7098947,4.0427702,3.5059233,2.5802703,2.1904441,2.1280283,2.6104141,2.6348073,4.1401588,2.0895998,2.07821,3.6786446,0.5176063,3.2900555,1.8370902,1.4214078,2.639453,3.4750749,3.0554547,2.8011304,4.7007456,3.2628723
2.19869142,-0.40851996,2.76470471,1.84378995,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,4.13876925,1.99790848,1.74994907,1.61953728,2.67833889,1.85257301,0.26660627,1.33593513,0.74567162,1.16624576,2.14101389,2.7948155,0.25951796,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.75775741,0.25178985,2.04924404,2.36232675,1.35763977,2.15235707,1.3431025,0.46602852,1.63816382,3.1910114,1.48927025,0.21326257,1.73892723,3.01520696,2.96047279,2.8281357,2.80164521,1.76017197,2.19169097,1.30114877,4.62391779,2.86093742,2.65886918,3.84128691,4.58495838,3.6838774,3.58541575,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,3.77416413,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,2.60553276,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,1.6181636,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,2.37917496,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,2.51744149,-0.39478136,1.633646,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,1.82586846,2.25021007,3.2628723
4.25679,4.007927,5.970128,2.910054,3.153037,3.07186,1.943495,3.998426,3.329194,5.705885,5.191825,6.155191,4.055451,3.786028,5.692815,4.02673,5.050195,4.751494,5.738226,4.548616,2.58484,5.100025,4.970084,2.477652,5.892782,4.883168,5.546166,3.773028,4.210644,6.592961,5.103037,4.46735,5.136203,3.540052,4.39151,5.787551,4.014986,5.436162,4.408697,1.343103,1.537072,3.949171,3.191011,1.156085,2.684266,6.424254,6.711105,6.418361,7.049602,6.228662,6.88993,5.687974,6.659018,4.927904,7.179885,6.300742,7.545657,5.748645,3.683877,5.193207,3.664082,6.876748,7.047101,7.044723,6.748612,7.3831,5.973803,3.200104,5.438263,6.502926,5.813963,5.509458,4.100514,5.013278,4.671222,4.63348,3.890898,1.048275,5.469912,1.669625,3.409643,7.165241,4.845729,4.803281,5.53347,3.675146,3.779285,5.521829,4.553666,3.822963,1.749224,2.49633,3.675754,4.04277,6.192175,2.662645,3.164434,5.627725,3.62923,3.634589,5.964291,2.003785,3.398518,3.314808,4.146729,3.245997,2.882845,3.332313,5.834628,6.630773,6.616279,4.594693,7.033954,6.401103
2.19869142,1.88524846,2.64574637,2.14438513,2.7743109,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,1.85257301,0.944636,1.33593513,2.77432029,2.43455349,2.14101389,1.87807042,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,1.56438872,1.62448908,1.56538795,2.43602605,1.55645074,4.01649267,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.95560683,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,2.25982245,1.76828267,2.96047279,4.05494344,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,3.02112201,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,4.49852455,4.36914578,2.28831564,4.65316528,1.0798463,3.20010399,2.0186038,2.38264923,2.09164572,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,1.77561309,2.99968685,2.60639388,1.06692166,2.1741843,1.54167921,1.25160993,0.78545963,2.56152741,2.00585189,1.04239159,1.74922411,2.49633046,2.16175936,4.04277021,4.7960308,2.2987779,1.29539866,1.16306098,1.03241473,0.09875567,1.46429538,0.01651678,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,3.24101043,1.31591956,2.79347287,3.2628723
2.19869142,1.09255645,2.64574637,1.63135174,1.49482228,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,3.46791791,1.74994907,1.61953728,2.41686344,1.85257301,0.26660627,1.33593513,0.37031187,3.72069792,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,1.58778565,0.66299511,4.01649267,1.74790658,1.18985418,1.1233364,2.04924404,2.36232675,2.18128502,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,3.23485429,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,5.82149649,2.9145231,3.6838774,2.963467,3.66408153,2.21144635,3.6223774,4.44106084,2.28831564,6.39858796,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,3.07491518,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,2.88995118,4.04277021,4.35714165,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,3.35776625,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,2.80884975,1.42140782,2.63945304,2.55285268,2.58068319,2.52034204,2.25021007,3.2628723
2.19869142,1.99947459,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,2.95780166,1.74994907,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.37031187,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,1.83564845,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,3.43476378,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,4.88531449,1.0798463,3.20010399,1.66004492,2.38264923,4.34572584,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.75235701,-0.20281874,3.22209538,2.17748292,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,-0.72580891,-0.215263,2.88576386,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,3.40929852,1.42140782,2.63945304,2.55285268,2.58068319,1.31591956,2.25021007,3.2628723
2.19869142,1.4518939,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,2.90116951,0.26660627,1.33593513,1.20987666,0.74371717,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,2.08349956,1.11979752,0.66299511,4.01649267,1.92132207,1.18985418,-0.21885966,2.04924404,2.36232675,1.35763977,3.00259765,1.3431025,0.46602852,1.63816382,3.1910114,1.83171872,0.21326257,1.73892723,2.27061061,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,3.56888677,2.86093742,2.65886918,4.85917688,4.07511888,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.88475929,2.40346151,5.37576834,1.0798463,3.20010399,1.66004492,2.38264923,1.58893937,2.58666336,3.74312867,2.4503019,2.0346598,4.63347979,3.00834035,1.04827529,3.44682868,0.58079443,2.99968685,2.21972684,1.37575186,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,2.25482899,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,0.81717708,0.74133722,-0.215263,2.78702436,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,2.315202,2.25021007,3.2628723
2.1986914,2.1527962,2.6457464,2.4183755,2.3724943,3.0718604,1.9434954,0.945799,3.3291941,3.9640528,1.9979085,1.7499491,2.338461,3.5231314,1.852573,0.2666063,2.7822873,0.3703119,0.7437172,3.2697979,2.1087046,1.0113805,2.6717974,2.4776516,1.5312827,5.2338595,-0.7065127,2.9722714,1.565388,2.1085059,0.6629951,4.0164927,1.7479066,1.1898542,-0.6311357,2.049244,2.3623267,2.2376078,2.1813,1.7250017,0.4660285,1.6381638,3.1910114,1.1560848,0.2132626,1.7389272,2.4400018,2.9604728,2.8281357,2.6216154,1.760172,2.191691,1.3011488,3.6608047,2.9947498,2.6588692,1.7810451,4.1146883,3.6838774,2.963467,3.6640815,2.0463452,2.6259394,3.4342955,2.2883156,4.9528479,1.0798463,3.200104,1.6600449,2.3826492,1.2572869,2.5799042,3.7431287,2.4503019,1.9224435,4.6334798,3.6373736,2.7388582,3.0134084,1.7732807,2.9996868,2.2197268,1.7961935,2.9833002,1.5416792,1.7365869,0.996341,2.1774829,2.6226025,1.0423916,1.7492241,2.6575357,1.7098947,4.0427702,3.5059233,2.2987779,0.1751455,1.8371306,-0.7258089,1.0943081,2.6284464,0.7849984,1.2738348,3.3148084,1.5624476,1.6058689,1.8370902,1.4214078,2.639453,2.5528527,2.5806832,2.8795111,2.2502101,3.2628723
2.19869142,2.04938111,2.64574637,1.63135174,1.36203856,3.07186037,1.94349539,1.92986158,3.32919406,3.96405278,1.99790848,3.25144097,1.61953728,2.16095751,1.85257301,0.26660627,1.33593513,0.64687433,2.76225468,3.15227412,1.73481339,0.5113611,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,1.68444885,0.66299511,4.01649267,1.74790658,1.18985418,1.60293069,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,0.21326257,1.73892723,2.74036443,2.96047279,2.8281357,2.83174045,1.76017197,2.19169097,1.87247102,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,3.20256261,4.54839604,1.0798463,3.20010399,1.66004492,2.38264923,1.25728687,2.02108992,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.1741843,1.54167921,-0.20281874,0.78545963,2.29321132,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,1.36830829,0.81717708,1.96834023,-0.215263,2.96366305,1.77060179,1.46236179,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,3.37609516,1.8652884,2.68535261,3.2628723
2.19869142,-0.30851996,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,1.74994907,1.61953728,2.16095751,3.53138063,0.26660627,2.10528269,0.37031187,0.74371717,3.27074161,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,-0.24907453,0.66299511,4.01649267,1.74790658,1.18985418,0.98907818,2.04924404,2.36232675,1.69779391,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.40563093,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,2.62593941,3.31835077,2.28831564,4.90485618,1.0798463,3.20010399,1.66004492,2.38264923,1.78796136,1.71338937,3.74312867,2.4503019,2.16096456,4.63347979,3.53682881,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.06692166,2.40227283,1.54167921,-0.20281874,0.78545963,2.97019152,2.00585189,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,3.50592326,2.2987779,0.17514552,1.06143461,1.01413657,-0.215263,2.00166714,-0.39478136,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,3.3221096,2.12741535,2.25021007,3.40312173
3.1919015,3.4623511,2.6457464,2.3760315,2.0733154,3.0718604,1.9434954,0.6918589,3.3291941,3.9640528,2.0994842,1.9277586,1.8940324,2.1609575,3.0504619,0.2666063,2.5741049,1.4281187,0.7437172,2.7303727,1.7348134,2.2622472,2.6717974,2.4776516,1.5312827,4.3659642,-0.7065127,1.6244891,1.565388,1.3051657,0.6629951,4.0164927,1.7479066,1.1898542,0.558022,2.049244,2.3623267,1.3576398,2.0768032,2.4369095,0.4660285,1.6381638,3.1910114,1.1560848,2.0157778,1.7389272,1.7682827,2.9604728,2.8281357,2.6216154,1.760172,2.191691,1.3011488,1.9805577,2.8609374,2.6588692,1.7810451,2.9145231,3.6838774,2.963467,3.6640815,2.0463452,2.6259394,4.4894514,2.2883156,3.3022123,1.0798463,3.200104,1.6600449,3.4720715,1.2572869,1.7133894,3.7431287,2.4503019,1.9224435,4.6334798,3.0083403,1.0482753,2.5785048,0.9574681,2.9996868,2.2197268,2.1339174,3.221911,1.5416792,1.446866,0.7854596,2.1774829,2.4147135,1.4051038,1.7492241,3.3520276,1.7098947,4.0427702,5.6593482,2.2987779,0.1751455,1.7723486,-0.1414594,1.9080157,2.8906563,-0.3947814,1.2738348,3.3148084,0.5176063,2.9690057,1.8370902,1.4214078,2.639453,3.3418722,2.5806832,2.276044,2.7333294,3.6207413
2.74770523,2.93545415,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,4.13833738,3.32919406,3.96405278,1.99790848,3.39829622,1.61953728,2.83640342,1.85257301,0.26660627,2.98339704,0.37031187,2.04297251,2.14101389,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,1.62448908,1.56538795,1.82622393,0.66299511,4.01649267,1.74790658,1.18985418,2.4666883,2.67781587,2.36232675,5.05536274,1.73219235,1.3431025,0.46602852,1.63816382,3.1910114,1.15608481,1.73690281,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,3.44578329,1.78104508,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,3.02592463,4.59370436,2.28831564,3.18577687,1.24423976,3.20010399,2.69168083,2.38264923,1.25728687,2.54904943,3.74312867,2.4503019,1.92244354,4.63347979,3.17266537,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.57345899,2.98702988,1.54167921,0.20540655,0.78545963,2.17748292,2.57370631,1.04239159,1.74922411,2.49633046,1.7098947,4.04277021,5.90190812,2.2987779,0.17514552,0.81717708,1.83437796,-0.215263,1.46429538,1.22412794,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,2.58068319,3.18755021,2.59383045,4.10849203
2.19869142,2.61787416,2.64574637,1.63135174,0.9792411,3.07186037,1.94349539,0.69185887,3.32919406,3.96405278,1.99790848,2.06756979,1.61953728,2.16095751,2.14428369,0.26660627,1.33593513,0.37031187,0.74371717,2.54404746,1.73481339,-1.0409817,2.6717974,2.47765157,1.53128268,4.3659642,-0.70651267,2.26621566,1.56538795,-0.24907453,0.66299511,4.28642069,1.74790658,1.18985418,-0.63113567,2.04924404,2.36232675,1.35763977,1.73219235,1.3431025,0.46602852,2.44270188,4.05135621,2.46722727,0.21326257,1.73892723,1.76828267,2.96047279,2.8281357,2.62161536,1.76017197,2.19169097,1.30114877,1.98055771,2.86093742,2.65886918,2.58047671,2.9145231,3.6838774,2.963467,3.66408153,2.04634524,4.51004556,3.50046559,3.06839392,2.7723958,1.0798463,3.20010399,2.97393158,2.38264923,3.19068016,1.71338937,3.74312867,2.4503019,1.92244354,4.63347979,3.00834035,1.04827529,2.57850476,0.58079443,2.99968685,2.21972684,1.75865954,2.1741843,1.54167921,-0.20281874,0.78545963,2.17748292,3.19786589,1.04239159,1.74922411,3.03576026,1.7098947,4.04277021,4.6235622,2.2987779,0.17514552,0.81717708,-0.21264646,-0.215263,1.46429538,0.34912068,1.27383483,3.31480843,0.51760631,1.60586887,1.83709023,1.42140782,2.63945304,2.55285268,3.87574992,1.31591956,2.25021007,4.02889291
