GSM4556603,GSM4556604,GSM4556605,GSM4556606,GSM4556607,GSM4556608,GSM4556609,GSM4556610,GSM4556611,GSM4556612,GSM4556613,GSM4556614,GSM4556615,GSM4556616,GSM4556617,GSM4556618,GSM4556619,GSM4556620,GSM4556621,GSM4556622,GSM4556623,GSM4556624,GSM4556625,GSM4556626,GSM4556627,GSM4556628,GSM4556629,GSM4556630,GSM4556631,GSM4556632,GSM4556633,GSM4556634,GSM4556635,GSM4556636,GSM4556637,GSM4556638,GSM4556639,GSM4556640,GSM4556641,GSM4556642,GSM4556643,GSM4556644,GSM4556645,GSM4556646,GSM4556647,GSM4556648,GSM4556649,GSM4556650,GSM4556651,GSM4556652,GSM4556653,GSM4556654,GSM4556655,GSM4556656,GSM4556657,GSM4556658,GSM4556659,GSM4556660,GSM4556661,GSM4556662,GSM4556663,GSM4556664,GSM4556665,GSM4556666,GSM4556667,GSM4556668,GSM4556669,GSM4556670,GSM4556671,GSM4556672,GSM4556673,GSM4556674,GSM4556675,GSM4556676,GSM4556677,GSM4556678,GSM4556679,GSM4556680,GSM4556681,GSM4556682,GSM4556683,GSM4556684,GSM4556685
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.61613833,-0.18436407,1.69313158,0.57968831,3.08123013,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.28028443,3.08149081,2.30559676,4.19566337,2.35898076,2.61380282,2.86222683,2.35188436,2.18079198,3.5487825,4.0683317,1.20176773,2.51674052,3.89509902,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,2.22724174,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,2.90150164,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,2.1808956,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.25712139,1.61980405,1.63979413,2.68099633,1.38087434,3.27300148,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.81471353,2.35188436,2.18079198,3.16454892,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,2.08387185,1.9119298,3.19054981,0.64366079,1.83291201,1.98142324,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
5.56109681,3.76819819,3.79127353,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,3.12632609,0.60379418,0.18403042,1.46644812,2.18050791,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.61304022,0.07266686,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,3.26445714,1.38087434,2.30961584,1.42839172,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,3.84848941,2.17599345,2.61380282,3.00452904,2.35188436,2.18079198,3.25909872,4.03992748,1.20176773,2.51674052,3.88945511,0.90960063,2.93139242,2.75533507,1.71415094,2.22179891,2.63073733,2.18874451,1.44784136,2.68778825,3.00521708,0.74938294,2.08859322,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,2.45893363,2.78302406,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,2.36611057,2.42644353,3.20431677,2.41473525
4.7302642,3.7681982,2.4642455,2.7582902,0.6203803,2.2129037,1.2844814,2.3749693,2.2840045,0.5392563,2.5029225,2.5425675,2.7478829,3.2678451,0.6037942,1.3168347,1.4664481,1.8412673,2.9557621,1.5655138,3.3604634,1.4340845,0.2043018,2.172107,1.9771598,-0.1843641,3.9103153,0.9800643,3.1483588,1.6198041,1.6397941,3.5312823,1.3808743,2.3096158,2.0137163,2.2910904,0.6897904,1.5076731,2.1094891,3.0814908,2.3055968,2.1798494,2.1759934,2.6138028,2.0689727,2.7975119,2.9192179,2.6964595,3.9384504,1.2017677,2.5167405,3.7434606,0.9096006,2.7220959,1.8133467,1.5101524,3.1248863,2.6307373,2.5305339,1.4478414,2.9409055,3.7801788,0.7493829,-0.4505811,3.0998049,1.6213597,2.6313923,2.310535,1.461653,2.1141876,0.9536611,2.2734698,2.9827828,2.6628426,3.3799849,0.6436608,1.832912,1.8678319,0.8889369,1.3459958,1.9070037,3.2043168,2.4640308
4.73026424,3.76819819,2.16446567,3.10265721,0.62038029,2.21290366,2.13600632,2.37496931,2.58956666,1.50306385,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.56208933,1.46644812,1.84126729,3.1625848,0.07336155,4.2124937,0.9297229,0.20430175,2.17210699,1.30155917,1.03544503,2.09932876,1.44512093,3.06513331,1.61980405,1.63979413,4.62479334,2.46512598,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,3.31866718,2.17599345,2.61380282,3.07886318,2.35188436,2.18079198,3.96418059,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,2.36916005,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,2.54504306,1.28753434,1.31749311,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,2.61275583,1.06357213,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.94831562,2.17210699,1.45980602,-0.18436407,6.42669896,0.57968831,3.07111709,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,3.2490683,2.17599345,2.61380282,2.80055516,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,4.16628471,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,2.66159001,2.21875105,3.54149174,0.74938294,-0.45058112,1.88758437,2.7962141,1.60065896,2.31053499,1.46165299,1.10704176,3.07413923,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,2.25296531,1.90700369,3.20431677,2.98747912
4.7302642,3.7681982,3.0928801,2.5745088,1.2844086,2.5903822,1.2844814,2.3749693,2.2840045,0.5392563,2.6895771,3.1743201,1.4847829,2.2312266,0.8114811,0.1840304,1.4664481,1.8412673,2.9557621,0.1856018,3.5227606,0.9297229,1.0869364,2.172107,2.0541611,-0.1843641,3.4976635,1.9172382,3.0598231,1.6198041,1.6397941,2.6809963,1.3808743,2.3096158,1.085992,3.2392386,0.8242556,1.9154303,2.1094891,3.0814908,2.3055968,2.9938034,2.1759934,2.6138028,2.0689727,2.3518844,2.7480229,2.9950996,4.7326675,1.2017677,2.5167405,3.7434606,1.8921864,3.0137524,1.8133467,1.5101524,3.1703772,2.6307373,2.8157933,1.4478414,2.7339305,3.0052171,1.0195467,-0.4505811,2.5738336,1.6213597,1.9261485,2.310535,1.461653,1.4898159,1.6449495,1.2875343,1.1511616,2.9246162,3.1905498,0.6436608,1.832912,1.8678319,0.8889369,1.3459958,1.9070037,3.2043168,2.5556937
4.73026424,3.76819819,2.41586155,2.5610624,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,3.57174771,0.60379418,1.34435972,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,2.03783974,2.17210699,0.07172296,-0.18436407,1.8682558,0.57968831,2.55506867,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.58621279,3.24753585,2.61380282,2.76594256,2.35188436,2.18079198,2.07611528,3.93845044,1.20176773,3.18465222,3.74346057,0.90960063,2.72209591,2.5482608,1.5101524,2.46863756,2.63073733,2.18874451,1.44784136,2.21875105,4.28809251,0.74938294,-0.45058112,1.88758437,3.64863913,2.66732387,2.31053499,1.46165299,1.10704176,0.95366115,3.67137702,1.75760344,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,3.13139047
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.63110199,2.13784454,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.72886699,-0.18436407,2.63826055,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,1.45899735,1.64568929,2.10948913,3.08149081,2.65954489,2.17984942,3.40825439,2.61380282,2.76412971,2.65664879,2.18079198,2.45891297,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.95856552,1.44784136,2.21875105,3.00521708,0.74938294,0.18764165,1.88758437,1.62135971,2.45067828,2.31053499,1.46165299,1.10704176,0.95366115,2.35591049,0.77919134,1.9119298,3.8226069,0.64366079,1.83291201,1.86783187,0.88893687,3.17664573,1.90700369,3.20431677,3.02118731
5.64280278,3.76819819,2.16446567,1.93582275,0.94572776,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.97571692,1.46644812,1.84126729,2.95576213,0.95312352,3.97680473,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,2.24975236,2.10948913,3.08149081,2.30559676,2.17984942,3.09189978,2.61380282,2.06897269,2.72655708,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,3.19779824,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,2.28471113,2.02258219,2.72901563,3.49272883,0.64366079,1.83291201,2.22878819,0.88893687,1.34599578,1.90700369,3.20431677,2.7277911
4.730264,5.012205,3.272402,5.349812,4.74831,4.680741,5.118574,4.152706,4.86732,3.940195,4.37092,4.17439,3.559858,5.324428,4.292367,4.067348,3.688015,3.456442,3.546019,4.037071,4.714178,4.109275,4.974813,4.601626,4.047841,3.748433,3.896849,3.575977,3.255444,5.390846,3.768399,3.514327,5.086487,3.799523,4.615274,3.87313,4.072875,5.425635,5.321222,4.609939,5.033126,7.471655,5.775,5.951598,5.613818,4.966064,5.14149,6.855756,3.93845,4.15158,4.74958,4.477531,2.453592,3.191078,4.054039,4.162458,4.083958,4.795402,4.668304,5.402798,4.464896,4.224541,4.877427,4.350606,3.983817,4.18881,3.862785,4.76247,2.810387,3.864836,3.698717,4.213106,4.38957,4.44931,5.249854,4.932826,4.122058,2.96266,3.886531,3.460666,4.441701,4.167337,6.04422
4.730264243,3.768198193,2.164465669,3.449240609,4.825476874,2.212903657,1.955004775,2.374969306,2.656307797,0.539256316,2.275019805,4.045000552,1.484782864,4.949421806,5.26032518,0.18403042,3.414933852,2.038412945,2.955762131,0.073361548,3.360463388,1.731668642,2.320688561,2.172106992,0.07172296,0.742331172,2.004545076,2.098160541,2.960810006,3.244352691,1.639794126,2.680996327,1.646306298,2.30961584,1.085991955,2.29109044,1.526022128,1.712073436,2.109489134,3.081490815,2.305596762,4.640087662,3.092516201,2.613802816,3.523102938,2.650431666,2.37976109,4.096903522,3.938450436,1.20176773,2.516740523,4.270470664,0.909600633,3.376255673,1.813346665,2.82283632,3.881617447,2.630737328,3.00085027,1.982632865,2.218751052,3.831119203,0.74938294,0.003998847,2.519776062,1.999309316,2.485023214,3.882704194,1.461652988,1.469108523,0.953661147,1.287534342,0.779191342,1.911929798,3.190549809,0.643660792,1.832912008,1.867831874,0.888936867,1.580346278,1.907003688,3.204316768,3.620698728
4.73026424,3.76819819,2.16446567,1.93582275,1.38993126,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,3.1696786,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.34205271,2.55834921,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,3.32891912,1.44784136,2.59531098,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,1.02655261,1.9119298,3.19054981,0.64366079,2.38436609,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.48542395
4.73026424,3.76819819,2.16446567,1.93582275,1.79958361,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.30879226,2.61599028,0.18403042,2.13082342,1.84126729,4.3471687,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.67968831,2.35529871,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,2.00450125,2.10948913,3.08149081,2.75425662,2.17984942,2.70930964,2.61380282,2.56182428,3.378991,2.18079198,2.07611528,4.45629286,1.20176773,2.51674052,4.28144828,0.90960063,3.14497832,1.81334667,1.5101524,2.10636212,2.63073733,3.1511926,1.44784136,2.21875105,3.00521708,1.62640911,0.58187754,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,1.77542218,1.9119298,3.41940488,0.64366079,3.30302511,2.02263605,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
5.37551963,3.76819819,2.33659272,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.75139155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,4.08826721,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.71514872,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.62331883,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,2.38358619,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,2.43106671,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,2.01555458,3.20431677,2.01761221
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.34620303,3.08149081,2.9560479,2.17984942,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,4.11616512,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.44343081,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,1.23277643,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.6653768,1.90700369,3.20431677,2.49675903
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,4.2566806,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,1.22361106,-0.18436407,1.69313158,0.57968831,2.88227503,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,1.03812774,1.50767307,2.10948913,3.08149081,2.30559676,3.40710354,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.39266377,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,4.50745293,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,2.91038391,1.90700369,3.20431677,2.01761221
5.61446055,3.76819819,2.16446567,2.06466771,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.60453797,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,3.91730254,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.68808475,2.08350019,1.61980405,2.14369696,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.28528612,3.08149081,2.30559676,2.58667602,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,2.18668481,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,0.95366115,1.28753434,0.77919134,1.9119298,3.71801282,0.64366079,1.83291201,2.56586618,0.88893687,3.02605541,1.90700369,3.20431677,2.01761221
5.8961371,3.7681982,4.14487,3.4000208,0.8070883,2.2129037,1.788262,2.3749693,2.2840045,0.9929413,2.2750198,2.932859,1.4847829,3.8457205,0.6037942,2.016201,1.4664481,1.9677035,2.9557621,1.7078134,4.4341387,0.9297229,2.2467253,2.172107,1.7928074,-0.1843641,3.4800705,1.4385967,2.0835002,3.9067912,1.6397941,3.7337618,2.9042094,2.3096158,1.631717,2.2910904,0.6897904,2.5646701,3.5812047,3.0814908,2.3055968,4.3397047,2.5000612,2.6138028,2.0689727,3.7063741,2.180792,3.7711114,5.2545833,3.2010358,4.1603237,5.6005205,3.0135699,4.6104541,2.0587792,1.5101524,1.8840612,2.6307373,3.2390492,2.4105772,3.428906,3.9699258,1.0005461,-0.4505811,2.2636647,2.1102733,2.0378294,2.310535,1.461653,2.3142421,0.9536611,1.2875343,2.6800626,2.3403532,3.1905498,0.6436608,1.832912,1.8678319,0.8889369,2.5465316,1.9070037,3.2043168,3.523432
4.73026424,3.76819819,2.16446567,1.93582275,0.7900255,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.84913088,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,1.55272138,2.17210699,1.01811715,-0.18436407,2.44260964,1.39821349,2.08350019,1.61980405,1.63979413,3.07118633,1.38087434,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,4.76914827,2.17599345,2.61380282,2.06897269,2.35188436,2.18079198,3.1317498,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,3.30399073,1.81334667,1.5101524,3.64412215,2.63073733,2.18874451,1.44784136,3.05091798,3.00521708,2.02874929,0.88958517,1.88758437,1.62135971,2.90467299,2.31053499,1.46165299,1.61491537,0.95366115,3.31563435,0.77919134,1.9119298,3.19054981,0.64366079,1.83291201,2.39031736,0.88893687,1.46408939,1.90700369,3.20431677,2.89935275
4.73026424,3.76819819,2.16446567,3.22789569,6.17782208,2.21290366,1.75576067,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,3.19027598,1.51829907,2.11497565,1.46644812,2.71415839,2.95576213,0.07336155,3.36046339,1.67229056,2.46862563,2.17210699,2.00697423,2.06529742,1.69313158,2.66954586,3.40506185,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.08599195,2.29109044,1.64497836,2.46411674,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.45188436,2.18079198,3.55287577,3.93845044,2.14067446,2.51674052,3.74346057,0.90960063,2.93153395,3.19435698,1.96258526,1.88406123,2.63073733,2.18874451,2.58104349,2.21875105,3.00521708,1.540886,1.21395818,3.10414371,2.72878199,2.05045317,2.31053499,2.34200961,2.92317775,3.17955692,1.70594717,1.73139415,3.39481436,3.19054981,0.64366079,1.83291201,3.04825823,0.88893687,2.91026934,2.99673396,3.20431677,2.30660248
4.73026424,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,0.60379418,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.36046339,0.9297229,0.20430175,2.17210699,1.54837952,-0.18436407,2.95769206,0.57968831,2.08350019,1.61980405,1.63979413,2.68099633,1.63025491,2.30961584,1.08599195,2.29109044,0.68979037,1.50767307,2.10948913,3.08149081,2.30559676,3.12001318,2.17599345,2.61380282,2.06897269,2.95183451,2.18079198,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,0.90960063,2.72209591,1.81334667,1.5101524,1.88406123,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.94357628,-0.45058112,1.88758437,1.62135971,1.60065896,2.31053499,1.46165299,1.10704176,1.6942273,1.80396496,2.23524102,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,1.90700369,3.20431677,2.01761221
4.8838105,3.7681982,3.5322897,3.720069,0.6203803,2.2129037,1.2844814,2.3749693,2.2840045,0.5392563,2.2750198,3.2329069,1.4847829,2.7778847,1.9908929,1.1630027,1.4664481,1.8412673,2.9557621,0.5123463,4.046224,0.9297229,1.4205415,2.7930587,2.6187126,-0.1843641,1.6931316,0.5796883,3.6454157,1.982345,1.6397941,2.6809963,1.3808743,2.3096158,1.085992,2.2910904,1.0126058,1.5076731,2.1094891,3.0814908,2.3055968,5.3963441,2.1759934,2.6138028,2.0689727,2.3518844,2.180792,3.428057,3.9384504,1.2017677,2.5167405,4.3099026,0.9096006,2.7220959,2.2401334,1.867039,3.2203839,2.6307373,3.3851443,1.4478414,2.2187511,3.250121,0.9491988,-0.4505811,1.8875844,2.2939812,2.7881584,2.310535,1.461653,1.3007018,1.864248,3.1827529,2.1946173,1.9119298,3.1905498,0.6436608,1.832912,1.8678319,0.8889369,1.3459958,1.9070037,3.2043168,3.3144319
4.730264,3.768198,3.903366,4.354393,4.91806,3.049906,3.565418,2.374969,3.442727,2.684575,2.654089,2.95,3.34469,3.905714,3.681028,3.155821,2.647956,3.187747,2.955762,2.904748,4.31824,3.554505,3.637257,2.689554,4.019735,2.71636,2.667683,3.016687,2.865041,2.671353,3.841104,3.711589,3.14101,2.309616,3.092503,2.527522,2.584915,4.037351,2.72329,3.081491,2.612313,4.028405,3.282708,2.613803,2.068973,3.468486,3.403259,3.997995,3.93845,3.056889,3.596477,4.908932,2.540557,4.711601,3.383752,3.178143,3.400182,2.630737,3.939582,2.583018,3.846778,4.545507,3.385147,3.30028,4.204819,3.26654,3.073685,2.310535,2.881004,4.057337,3.204236,3.843969,3.235876,1.91193,3.499478,2.073333,2.0193,2.894367,2.634123,1.345996,2.016706,3.204317,3.750147
4.84442743,3.76819819,2.16446567,1.93582275,0.62038029,2.21290366,1.28448137,2.37496931,2.28400447,0.53925632,2.2750198,2.54256752,1.48478286,2.01407696,1.83314563,0.18403042,1.46644812,1.84126729,2.95576213,0.07336155,3.94937855,0.9297229,0.20430175,2.17210699,0.07172296,-0.18436407,1.69313158,0.97860587,2.82569061,1.61980405,1.63979413,2.68099633,1.38087434,2.30961584,1.7882955,2.29109044,0.86755058,3.34287488,2.10948913,3.08149081,2.30559676,2.17984942,2.17599345,2.61380282,2.06897269,2.63918784,2.94404721,2.07611528,3.93845044,1.20176773,2.51674052,3.74346057,2.38411399,2.72209591,1.81334667,1.5101524,2.9486854,2.63073733,2.18874451,1.44784136,2.21875105,3.00521708,0.74938294,-0.45058112,2.80756998,1.62135971,1.79485087,2.31053499,1.46165299,1.70944299,0.95366115,1.28753434,1.99837056,1.9119298,3.19054981,0.64366079,1.83291201,1.86783187,0.88893687,1.34599578,2.821992,3.20431677,2.56330636
4.730264,5.227844,4.343799,5.574919,5.726736,4.213352,4.979202,3.767588,4.483522,4.409888,4.830743,4.062567,4.137067,4.677256,4.605263,4.657889,4.714519,4.129528,3.605716,4.912247,5.133248,5.150584,5.167575,4.066686,4.685001,4.731249,4.726694,4.788332,5.087989,4.825249,4.79803,4.946761,4.731583,4.131656,3.782209,3.865354,4.137103,4.805001,4.637388,4.05289,5.239134,5.010285,5.402057,5.172633,5.239518,4.916121,5.444963,5.438686,5.984456,4.896916,5.028902,4.982669,4.583896,6.214135,4.542806,3.963843,4.62721,4.860387,4.277318,4.805138,5.081486,4.688234,4.741588,5.108051,5.091196,5.067022,4.824602,4.339486,4.20213,5.41379,4.326579,4.753603,5.306462,5.11343,5.122343,4.592466,4.122522,4.333561,4.037284,2.797507,4.486634,3.204317,5.622933
4.730264,3.768198,2.164466,3.973763,5.150127,2.988406,3.450555,3.330013,3.518672,3.271256,4.07777,3.374827,3.262487,4.957778,4.975453,3.578537,3.691409,2.617371,3.316502,3.320318,4.666256,3.838813,2.885809,3.828127,3.240985,3.593076,4.176679,4.079383,3.62184,4.015111,3.410694,3.745561,3.047947,3.26417,3.558262,3.055905,3.220116,4.008541,3.578679,3.213527,3.564102,3.822731,3.419506,3.251484,3.169566,3.098973,4.270237,4.100106,3.93845,2.891025,2.516741,3.743461,3.683546,3.709181,3.817098,2.25603,4.172244,4.29579,4.088567,3.772434,3.891696,5.154735,2.987024,3.050155,4.098248,3.802554,4.043172,4.072134,2.945727,3.794725,3.547769,3.238488,4.005748,3.392673,3.19055,3.543086,3.617078,3.96028,2.843903,2.789654,3.795597,3.204317,3.764007
